system:index,changed_mean,changed_mode,degradation_mean,degradation_mode,lulc_2018_mean,lulc_2018_mode,lulc_2023_mean,lulc_2023_mode,net_change,recovery_mean,recovery_mode,.geo
"1261,502",0.0,0.0,,,4.0,4.0,4.0,4.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.27755732747165,45.09542726279998],[113.3673888558836,45.09542726279998],[113.3673888558836,45.18525879121193],[113.27755732747165,45.18525879121193],[113.27755732747165,45.09542726279998]]]}"
"1262,502",0.007746992344148744,0.0,0.0,0.0,4.069722931097338,4.0,4.046481954064893,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.3673888558836,45.09542726279998],[113.45722038429557,45.09542726279998],[113.45722038429557,45.18525879121193],[113.3673888558836,45.18525879121193],[113.3673888558836,45.09542726279998]]]}"
"1263,502",0.010462826193993106,0.0,0.0,0.0,4.115091088133924,4.0,4.083702609551945,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.45722038429557,45.09542726279998],[113.54705191270752,45.09542726279998],[113.54705191270752,45.18525879121193],[113.45722038429557,45.18525879121193],[113.45722038429557,45.09542726279998]]]}"
"1264,502",0.019025827872216072,0.0,0.0,0.0,4.103858636855391,4.0,4.113371550791499,4.0,0.16666666666666666,0.16666666666666666,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.54705191270752,45.09542726279998],[113.63688344111947,45.09542726279998],[113.63688344111947,45.18525879121193],[113.54705191270752,45.18525879121193],[113.54705191270752,45.09542726279998]]]}"
"1265,502",0.08141019793852047,0.0,0.0,0.0,4.174450424153973,4.0,4.3140107634771505,4.0,0.10714285714285714,0.10714285714285714,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.63688344111947,45.09542726279998],[113.72671496953141,45.09542726279998],[113.72671496953141,45.18525879121193],[113.63688344111947,45.18525879121193],[113.63688344111947,45.09542726279998]]]}"
"1266,502",0.05355848902050975,0.0,0.0,0.0,4.251724898396396,4.0,4.251724898396396,4.0,0.1,0.1,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.72671496953141,45.09542726279998],[113.81654649794336,45.09542726279998],[113.81654649794336,45.18525879121193],[113.72671496953141,45.18525879121193],[113.72671496953141,45.09542726279998]]]}"
"1267,502",0.010040951330918254,0.0,0.0,0.0,4.050204756654591,4.0,4.045184280989132,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.81654649794336,45.09542726279998],[113.90637802635533,45.09542726279998],[113.90637802635533,45.18525879121193],[113.81654649794336,45.18525879121193],[113.81654649794336,45.09542726279998]]]}"
"1268,502",0.025,0.0,0.0,0.0,4.0825,4.0,4.0425,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.90637802635533,45.09542726279998],[113.99620955476728,45.09542726279998],[113.99620955476728,45.18525879121193],[113.90637802635533,45.18525879121193],[113.90637802635533,45.09542726279998]]]}"
"1269,502",0.0875,0.0,0.0,0.0,4.0,4.0,3.8525,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[113.99620955476728,45.09542726279998],[114.08604108317923,45.09542726279998],[114.08604108317923,45.18525879121193],[113.99620955476728,45.18525879121193],[113.99620955476728,45.09542726279998]]]}"
"1270,502",0.0375,0.0,0.0,0.0,4.0,4.0,3.925,4.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.08604108317923,45.09542726279998],[114.17587261159117,45.09542726279998],[114.17587261159117,45.18525879121193],[114.08604108317923,45.18525879121193],[114.08604108317923,45.09542726279998]]]}"
"1271,502",0.0625,0.0,0.0,0.0,4.2375,4.0,4.225,4.0,0.04,0.04,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.17587261159117,45.09542726279998],[114.26570414000314,45.09542726279998],[114.26570414000314,45.18525879121193],[114.17587261159117,45.18525879121193],[114.17587261159117,45.09542726279998]]]}"
"1272,502",0.335,0.0,0.0,0.0,4.2675,4.0,4.1775,4.0,0.014925373134328358,0.014925373134328358,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.26570414000314,45.09542726279998],[114.35553566841509,45.09542726279998],[114.35553566841509,45.18525879121193],[114.26570414000314,45.18525879121193],[114.26570414000314,45.09542726279998]]]}"
"1273,502",0.5975,1.0,0.008368200836820083,0.0,3.99,4.0,3.1275,2.0,0.02092050209205021,0.029288702928870293,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.35553566841509,45.09542726279998],[114.44536719682704,45.09542726279998],[114.44536719682704,45.18525879121193],[114.35553566841509,45.18525879121193],[114.35553566841509,45.09542726279998]]]}"
"1274,502",0.805,1.0,0.0,0.0,4.255,4.0,2.5175,2.0,0.10559006211180125,0.10559006211180125,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.44536719682704,45.09542726279998],[114.53519872523898,45.09542726279998],[114.53519872523898,45.18525879121193],[114.44536719682704,45.18525879121193],[114.44536719682704,45.09542726279998]]]}"
"1275,502",0.5,0.0,0.01,0.0,4.385,4.0,3.6275,4.0,0.049999999999999996,0.06,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.53519872523898,45.09542726279998],[114.62503025365093,45.09542726279998],[114.62503025365093,45.18525879121193],[114.53519872523898,45.18525879121193],[114.53519872523898,45.09542726279998]]]}"
"1276,502",0.39,0.0,0.019230769230769232,0.0,4.3775,4.0,4.7775,4.0,0.012820512820512817,0.03205128205128205,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.62503025365093,45.09542726279998],[114.7148617820629,45.09542726279998],[114.7148617820629,45.18525879121193],[114.62503025365093,45.18525879121193],[114.62503025365093,45.09542726279998]]]}"
"1277,502",0.4025,0.0,0.0,0.0,4.255,4.0,4.255,4.0,0.006211180124223602,0.006211180124223602,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.7148617820629,45.09542726279998],[114.80469331047485,45.09542726279998],[114.80469331047485,45.18525879121193],[114.7148617820629,45.18525879121193],[114.7148617820629,45.09542726279998]]]}"
"1278,502",0.655,1.0,0.03435114503816794,0.0,4.6275,4.0,4.695,7.0,0.022900763358778622,0.05725190839694656,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.80469331047485,45.09542726279998],[114.8945248388868,45.09542726279998],[114.8945248388868,45.18525879121193],[114.80469331047485,45.18525879121193],[114.80469331047485,45.09542726279998]]]}"
"1279,502",0.7175,1.0,0.006968641114982578,0.0,4.54,4.0,4.2175,2.0,0.06620209059233449,0.07317073170731707,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.8945248388868,45.09542726279998],[114.98435636729874,45.09542726279998],[114.98435636729874,45.18525879121193],[114.8945248388868,45.18525879121193],[114.8945248388868,45.09542726279998]]]}"
"1280,502",0.8138513513513513,1.0,0.0,0.0,4.063851351351351,4.0,4.041554054054054,2.0,0.030303030303030304,0.030303030303030304,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[114.98435636729874,45.09542726279998],[115.0741878957107,45.09542726279998],[115.0741878957107,45.18525879121193],[114.98435636729874,45.18525879121193],[114.98435636729874,45.09542726279998]]]}"
"1057,503",0.0,0.0,,,6.9791139240506315,7.0,6.9791139240506315,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[94.95192553143342,45.18525879121193],[95.04175705984537,45.18525879121193],[95.04175705984537,45.275090319623885],[94.95192553143342,45.275090319623885],[94.95192553143342,45.18525879121193]]]}"
"1058,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.04175705984537,45.18525879121193],[95.13158858825733,45.18525879121193],[95.13158858825733,45.275090319623885],[95.04175705984537,45.275090319623885],[95.04175705984537,45.18525879121193]]]}"
"1059,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.13158858825733,45.18525879121193],[95.22142011666928,45.18525879121193],[95.22142011666928,45.275090319623885],[95.13158858825733,45.275090319623885],[95.13158858825733,45.18525879121193]]]}"
"1060,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.22142011666928,45.18525879121193],[95.31125164508123,45.18525879121193],[95.31125164508123,45.275090319623885],[95.22142011666928,45.275090319623885],[95.22142011666928,45.18525879121193]]]}"
"1061,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.31125164508123,45.18525879121193],[95.40108317349318,45.18525879121193],[95.40108317349318,45.275090319623885],[95.31125164508123,45.275090319623885],[95.31125164508123,45.18525879121193]]]}"
"1062,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.40108317349318,45.18525879121193],[95.49091470190513,45.18525879121193],[95.49091470190513,45.275090319623885],[95.40108317349318,45.275090319623885],[95.40108317349318,45.18525879121193]]]}"
"1063,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.49091470190513,45.18525879121193],[95.58074623031709,45.18525879121193],[95.58074623031709,45.275090319623885],[95.49091470190513,45.275090319623885],[95.49091470190513,45.18525879121193]]]}"
"1064,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.58074623031709,45.18525879121193],[95.67057775872904,45.18525879121193],[95.67057775872904,45.275090319623885],[95.58074623031709,45.275090319623885],[95.58074623031709,45.18525879121193]]]}"
"1065,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.67057775872904,45.18525879121193],[95.76040928714099,45.18525879121193],[95.76040928714099,45.275090319623885],[95.67057775872904,45.275090319623885],[95.67057775872904,45.18525879121193]]]}"
"1066,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.76040928714099,45.18525879121193],[95.85024081555294,45.18525879121193],[95.85024081555294,45.275090319623885],[95.76040928714099,45.275090319623885],[95.76040928714099,45.18525879121193]]]}"
"1067,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.85024081555294,45.18525879121193],[95.94007234396489,45.18525879121193],[95.94007234396489,45.275090319623885],[95.85024081555294,45.275090319623885],[95.85024081555294,45.18525879121193]]]}"
"1068,503",0.0025,0.0,1.0,1.0,6.995,7.0,7.0,7.0,-1.0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[95.94007234396489,45.18525879121193],[96.02990387237685,45.18525879121193],[96.02990387237685,45.275090319623885],[95.94007234396489,45.275090319623885],[95.94007234396489,45.18525879121193]]]}"
"1069,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.02990387237685,45.18525879121193],[96.1197354007888,45.18525879121193],[96.1197354007888,45.275090319623885],[96.02990387237685,45.275090319623885],[96.02990387237685,45.18525879121193]]]}"
"1070,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.1197354007888,45.18525879121193],[96.20956692920075,45.18525879121193],[96.20956692920075,45.275090319623885],[96.1197354007888,45.275090319623885],[96.1197354007888,45.18525879121193]]]}"
"1071,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.20956692920075,45.18525879121193],[96.2993984576127,45.18525879121193],[96.2993984576127,45.275090319623885],[96.20956692920075,45.275090319623885],[96.20956692920075,45.18525879121193]]]}"
"1072,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.2993984576127,45.18525879121193],[96.38922998602466,45.18525879121193],[96.38922998602466,45.275090319623885],[96.2993984576127,45.275090319623885],[96.2993984576127,45.18525879121193]]]}"
"1073,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.38922998602466,45.18525879121193],[96.47906151443661,45.18525879121193],[96.47906151443661,45.275090319623885],[96.38922998602466,45.275090319623885],[96.38922998602466,45.18525879121193]]]}"
"1074,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.47906151443661,45.18525879121193],[96.56889304284856,45.18525879121193],[96.56889304284856,45.275090319623885],[96.47906151443661,45.275090319623885],[96.47906151443661,45.18525879121193]]]}"
"1075,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.56889304284856,45.18525879121193],[96.6587245712605,45.18525879121193],[96.6587245712605,45.275090319623885],[96.56889304284856,45.275090319623885],[96.56889304284856,45.18525879121193]]]}"
"1076,503",0.005,0.0,0.0,0.0,6.9875,7.0,6.9725,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.6587245712605,45.18525879121193],[96.74855609967246,45.18525879121193],[96.74855609967246,45.275090319623885],[96.6587245712605,45.275090319623885],[96.6587245712605,45.18525879121193]]]}"
"1077,503",0.01,0.0,0.75,1.0,6.985,7.0,6.9925,7.0,-0.75,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.74855609967246,45.18525879121193],[96.83838762808442,45.18525879121193],[96.83838762808442,45.275090319623885],[96.74855609967246,45.275090319623885],[96.74855609967246,45.18525879121193]]]}"
"1078,503",0.0175,0.0,1.0,1.0,6.945,7.0,6.98,7.0,-1.0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.83838762808442,45.18525879121193],[96.92821915649637,45.18525879121193],[96.92821915649637,45.275090319623885],[96.83838762808442,45.275090319623885],[96.83838762808442,45.18525879121193]]]}"
"1079,503",0.0225,0.0,0.3333333333333333,0.0,6.935,7.0,6.9075,7.0,-0.2222222222222222,0.1111111111111111,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[96.92821915649637,45.18525879121193],[97.01805068490832,45.18525879121193],[97.01805068490832,45.275090319623885],[96.92821915649637,45.275090319623885],[96.92821915649637,45.18525879121193]]]}"
"1080,503",0.05,0.0,0.0,0.0,6.94,7.0,6.82,7.0,0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.01805068490832,45.18525879121193],[97.10788221332027,45.18525879121193],[97.10788221332027,45.275090319623885],[97.01805068490832,45.275090319623885],[97.01805068490832,45.18525879121193]]]}"
"1081,503",0.0,0.0,,,7.0,7.0,7.0,7.0,0,,,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.10788221332027,45.18525879121193],[97.19771374173223,45.18525879121193],[97.19771374173223,45.275090319623885],[97.10788221332027,45.275090319623885],[97.10788221332027,45.18525879121193]]]}"
"1082,503",0.01,0.0,1.0,1.0,6.98,7.0,7.0,7.0,-1.0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.19771374173223,45.18525879121193],[97.28754527014418,45.18525879121193],[97.28754527014418,45.275090319623885],[97.19771374173223,45.275090319623885],[97.19771374173223,45.18525879121193]]]}"
"1083,503",0.0025,0.0,1.0,1.0,6.995,7.0,7.0,7.0,-1.0,0.0,0.0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:4326""}},""type"":""Polygon"",""coordinates"":[[[97.28754527014418,45.18525879121193],[97.37737679855613,45.18525879121193],[97.37737679855613,45.275090319623885],[97.28754527014418,45.275090319623885],[97.28754527014418,45.18525879121193]]]}"
